no,elapsed_ms,waktu,sample_id,batch_id,label,mq135_ratio,mq3_ratio,mq4_ratio,tgs_ratio,suhu,lembap
878,41981,11.09.00,3,NASI-1,TIDAK_LAYAK,1.0276,0.7561,0.6512,0.8039,31.2,90
879,42595,11.09.01,3,NASI-1,TIDAK_LAYAK,1.0292,0.7561,0.6512,0.8079,31.2,90
880,43005,11.09.01,3,NASI-1,TIDAK_LAYAK,1.0268,0.7493,0.6475,0.8044,31.2,90
881,43619,11.09.02,3,NASI-1,TIDAK_LAYAK,1.0155,0.7498,0.6425,0.7931,31.2,90.1
882,44029,11.09.02,3,NASI-1,TIDAK_LAYAK,1.067,0.7882,0.6818,0.8598,31.2,90.1
883,44645,11.09.03,3,NASI-1,TIDAK_LAYAK,1.0083,0.7493,0.6458,0.8079,31.2,90.1
884,45053,11.09.03,3,NASI-1,TIDAK_LAYAK,1.0575,0.7821,0.6915,0.8598,31.2,90.1
885,45463,11.09.04,3,NASI-1,TIDAK_LAYAK,1.0107,0.7468,0.6487,0.7976,31.2,90.1
886,46077,11.09.04,3,NASI-1,TIDAK_LAYAK,1.0035,0.754,0.6429,0.8016,31.2,89.9
887,46487,11.09.05,3,NASI-1,TIDAK_LAYAK,1.0163,0.7462,0.6454,0.8107,31.2,89.9
888,47101,11.09.05,3,NASI-1,TIDAK_LAYAK,1.0123,0.7473,0.6471,0.7926,31.2,89.9
889,47511,11.09.06,3,NASI-1,TIDAK_LAYAK,1.0243,0.754,0.6433,0.7982,31.2,89.9
890,48125,11.09.06,3,NASI-1,TIDAK_LAYAK,1.0171,0.7529,0.6445,0.8113,31.2,89.9
891,48535,11.09.07,3,NASI-1,TIDAK_LAYAK,1.0592,0.7893,0.6942,0.8487,31.2,90
892,49149,11.09.07,3,NASI-1,TIDAK_LAYAK,1.0131,0.7529,0.6479,0.8022,31.2,90
893,49559,11.09.08,3,NASI-1,TIDAK_LAYAK,1.0618,0.78,0.6844,0.8481,31.2,90
894,49969,11.09.08,3,NASI-1,TIDAK_LAYAK,1.0059,0.7452,0.6416,0.7954,31.2,90
895,50583,11.09.09,3,NASI-1,TIDAK_LAYAK,1.0091,0.7437,0.645,0.8027,31.2,90
896,50992,11.09.09,3,NASI-1,TIDAK_LAYAK,0.9988,0.7498,0.6458,0.8113,31.3,90
897,51607,11.09.10,3,NASI-1,TIDAK_LAYAK,1.0004,0.7514,0.6454,0.8102,31.3,90
898,52017,11.09.10,3,NASI-1,TIDAK_LAYAK,1.0131,0.7422,0.6387,0.7926,31.3,90
899,52631,11.09.11,3,NASI-1,TIDAK_LAYAK,1.0051,0.7411,0.6416,0.7999,31.3,90
900,53041,11.09.11,3,NASI-1,TIDAK_LAYAK,1.0399,0.7898,0.6893,0.8549,31.3,90
901,53655,11.09.12,3,NASI-1,TIDAK_LAYAK,0.9926,0.7529,0.6491,0.8044,31.3,89.9
902,54065,11.09.12,3,NASI-1,TIDAK_LAYAK,1.0399,0.7865,0.6884,0.8542,31.3,89.9
903,54474,11.09.13,3,NASI-1,TIDAK_LAYAK,0.9926,0.7529,0.6471,0.8125,31.3,89.9
904,55089,11.09.13,3,NASI-1,TIDAK_LAYAK,0.9957,0.7504,0.6429,0.801,31.3,89.9
905,55498,11.09.14,3,NASI-1,TIDAK_LAYAK,0.9872,0.7514,0.6437,0.8096,31.3,89.9
906,56116,11.09.14,3,NASI-1,TIDAK_LAYAK,0.9864,0.7529,0.6433,0.8016,31.2,90.1
907,56522,11.09.15,3,NASI-1,TIDAK_LAYAK,1.0416,0.7811,0.6866,0.8512,31.2,90.1
908,57137,11.09.15,3,NASI-1,TIDAK_LAYAK,0.975,0.7432,0.6475,0.8067,31.2,90.1
909,57547,11.09.16,3,NASI-1,TIDAK_LAYAK,1.0416,0.7832,0.6849,0.8524,31.2,90.1
910,58161,11.09.16,3,NASI-1,TIDAK_LAYAK,0.9903,0.7529,0.6425,0.8107,31.3,90
911,58571,11.09.17,3,NASI-1,TIDAK_LAYAK,1.0533,0.7926,0.6915,0.8573,31.3,90
912,58981,11.09.17,3,NASI-1,TIDAK_LAYAK,0.9887,0.7432,0.6408,0.7988,31.3,90
913,59595,11.09.18,3,NASI-1,TIDAK_LAYAK,1.0474,0.7937,0.7059,0.8654,31.3,90
914,60004,11.09.18,3,NASI-1,TIDAK_LAYAK,0.991,0.7498,0.6458,0.8016,31.3,90
915,60619,11.09.19,3,NASI-1,TIDAK_LAYAK,0.9879,0.7524,0.645,0.7931,31.3,90
916,61028,11.09.19,3,NASI-1,TIDAK_LAYAK,1.0424,0.7805,0.6813,0.8487,31.2,90.1
917,61643,11.09.20,3,NASI-1,TIDAK_LAYAK,0.9787,0.7529,0.6471,0.8016,31.2,90.1
918,62052,11.09.20,3,NASI-1,TIDAK_LAYAK,1.0259,0.7865,0.6849,0.8408,31.2,90.1
919,62667,11.09.21,3,NASI-1,TIDAK_LAYAK,0.9833,0.7432,0.6387,0.7926,31.2,90.1
920,63076,11.09.21,3,NASI-1,TIDAK_LAYAK,1.0391,0.7871,0.6875,0.8611,31.2,90.1
921,63487,11.09.22,3,NASI-1,TIDAK_LAYAK,0.9841,0.7483,0.6437,0.809,31.3,90.1
922,64100,11.09.22,3,NASI-1,TIDAK_LAYAK,0.9957,0.7447,0.6408,0.7926,31.3,90.1
923,64510,11.09.23,3,NASI-1,TIDAK_LAYAK,0.9895,0.7498,0.6433,0.7988,31.3,90.1
924,65124,11.09.23,3,NASI-1,TIDAK_LAYAK,0.9879,0.7504,0.6471,0.8033,31.3,90.1
925,65535,11.09.24,3,NASI-1,TIDAK_LAYAK,1.0432,0.7816,0.6858,0.8561,31.3,90.1
926,66149,11.09.24,3,NASI-1,TIDAK_LAYAK,1.0051,0.7396,0.6454,0.8096,31.3,90.1
927,66558,11.09.25,3,NASI-1,TIDAK_LAYAK,1.0449,0.7871,0.6897,0.8611,31.3,90.1
928,66968,11.09.25,3,NASI-1,TIDAK_LAYAK,1.0043,0.7432,0.6471,0.8102,31.3,90.1
929,67582,11.09.26,3,NASI-1,TIDAK_LAYAK,1.0043,0.7524,0.6458,0.8027,31.3,90.1
930,67992,11.09.26,3,NASI-1,TIDAK_LAYAK,1.0268,0.7457,0.6404,0.8005,31.3,90.1
931,68606,11.09.27,3,NASI-1,TIDAK_LAYAK,1.0308,0.7493,0.6433,0.8067,31.3,90
932,69016,11.09.27,3,NASI-1,TIDAK_LAYAK,1.0276,0.7478,0.6408,0.7931,31.3,90
933,69630,11.09.28,3,NASI-1,TIDAK_LAYAK,1.0358,0.7401,0.6379,0.7976,31.3,90
934,70040,11.09.28,3,NASI-1,TIDAK_LAYAK,1.0888,0.7948,0.6875,0.8592,31.3,90
935,70654,11.09.29,3,NASI-1,TIDAK_LAYAK,1.0317,0.7473,0.6404,0.8113,31.3,90.1
936,71064,11.09.29,3,NASI-1,TIDAK_LAYAK,1.0747,0.7865,0.684,0.845,31.3,90.1
937,71474,11.09.30,3,NASI-1,TIDAK_LAYAK,1.0211,0.7524,0.6483,0.8067,31.3,90.1
938,72088,11.09.30,3,NASI-1,TIDAK_LAYAK,1.0276,0.7519,0.6462,0.8016,31.3,90.1
939,72498,11.09.31,3,NASI-1,TIDAK_LAYAK,1.0171,0.7555,0.6471,0.8027,31.3,90.1
940,73112,11.09.31,3,NASI-1,TIDAK_LAYAK,1.0163,0.7473,0.6437,0.8033,31.3,90.1
941,73521,11.09.32,3,NASI-1,TIDAK_LAYAK,1.0163,0.7473,0.64,0.7976,31.3,90.1
942,74136,11.09.32,3,NASI-1,TIDAK_LAYAK,1.0138,0.7519,0.6412,0.7959,31.3,90.1
943,74546,11.09.33,3,NASI-1,TIDAK_LAYAK,1.0678,0.7953,0.6915,0.8579,31.3,90.1
944,75160,11.09.33,3,NASI-1,TIDAK_LAYAK,1.0131,0.7483,0.6462,0.8067,31.3,90.1
945,75570,11.09.34,3,NASI-1,TIDAK_LAYAK,1.0618,0.7882,0.6858,0.8524,31.3,90.1
946,75980,11.09.34,3,NASI-1,TIDAK_LAYAK,0.9996,0.7535,0.6487,0.805,31.3,90.1
947,76593,11.09.35,3,NASI-1,TIDAK_LAYAK,1.0091,0.7452,0.6429,0.8027,31.3,90.1
948,77003,11.09.35,3,NASI-1,TIDAK_LAYAK,0.9996,0.7427,0.6396,0.7993,31.3,90.1
949,77618,11.09.36,3,NASI-1,TIDAK_LAYAK,1.0138,0.7535,0.6487,0.8079,31.3,90.1
950,78028,11.09.36,3,NASI-1,TIDAK_LAYAK,1.055,0.786,0.6871,0.8555,31.3,90.1
951,78642,11.09.37,3,NASI-1,TIDAK_LAYAK,1.0099,0.7457,0.6367,0.8136,31.3,90.1
952,79051,11.09.37,3,NASI-1,TIDAK_LAYAK,1.0416,0.7876,0.6862,0.8549,31.3,90.1
953,79666,11.09.38,3,NASI-1,TIDAK_LAYAK,1.0012,0.7529,0.6454,0.8044,31.3,90.1
954,80075,11.09.38,3,NASI-1,TIDAK_LAYAK,1.0483,0.7854,0.6915,0.8438,31.3,90.1
955,80485,11.09.39,3,NASI-1,TIDAK_LAYAK,1.0059,0.7462,0.6421,0.8084,31.3,90.1
956,81099,11.09.39,3,NASI-1,TIDAK_LAYAK,1.0067,0.7582,0.6512,0.8125,31.3,90.1
957,81509,11.09.40,3,NASI-1,TIDAK_LAYAK,0.991,0.7493,0.6421,0.7954,31.3,90.1
958,82124,11.09.40,3,NASI-1,TIDAK_LAYAK,0.9895,0.7457,0.6471,0.8016,31.3,90.1
959,82533,11.09.41,3,NASI-1,TIDAK_LAYAK,1.0341,0.7849,0.6884,0.8598,31.3,90.1
960,83148,11.09.41,3,NASI-1,TIDAK_LAYAK,0.9988,0.7576,0.6458,0.8125,31.3,90
961,83557,11.09.42,3,NASI-1,TIDAK_LAYAK,1.0171,0.7942,0.6938,0.8542,31.3,90
962,83967,11.09.42,3,NASI-1,TIDAK_LAYAK,0.9803,0.754,0.6454,0.8044,31.3,90
963,84582,11.09.43,3,NASI-1,TIDAK_LAYAK,0.9918,0.7442,0.6396,0.8056,31.3,90
964,84991,11.09.43,3,NASI-1,TIDAK_LAYAK,0.9957,0.7555,0.6454,0.8165,31.3,90
965,85606,11.09.44,3,NASI-1,TIDAK_LAYAK,0.9941,0.7519,0.6487,0.8119,31.3,90
966,86015,11.09.44,3,NASI-1,TIDAK_LAYAK,1.0035,0.7509,0.6425,0.8005,31.3,90
967,86630,11.09.45,3,NASI-1,TIDAK_LAYAK,1.0012,0.7561,0.6483,0.8033,31.3,90
968,87039,11.09.45,3,NASI-1,TIDAK_LAYAK,1.0508,0.7931,0.6915,0.8499,31.3,90
969,87653,11.09.46,3,NASI-1,TIDAK_LAYAK,0.9988,0.7498,0.6437,0.7943,31.3,90
970,88063,11.09.46,3,NASI-1,TIDAK_LAYAK,1.0424,0.7882,0.6915,0.8505,31.3,90
971,88473,11.09.47,3,NASI-1,TIDAK_LAYAK,0.991,0.7582,0.6433,0.8107,31.3,90
972,89087,11.09.47,3,NASI-1,TIDAK_LAYAK,0.9864,0.7519,0.6458,0.8067,31.3,90
973,89497,11.09.48,3,NASI-1,TIDAK_LAYAK,0.9887,0.7535,0.6441,0.8084,31.3,90
974,90111,11.09.48,3,NASI-1,TIDAK_LAYAK,0.9965,0.7462,0.6425,0.8016,31.3,90
975,90524,11.09.49,3,NASI-1,TIDAK_LAYAK,0.991,0.7529,0.6437,0.805,31.3,90
976,91135,11.09.49,3,NASI-1,TIDAK_LAYAK,0.9887,0.7608,0.6445,0.809,31.3,90
977,91545,11.09.50,3,NASI-1,TIDAK_LAYAK,1.0391,0.7843,0.6915,0.853,31.3,90
978,92159,11.09.50,3,NASI-1,TIDAK_LAYAK,0.9887,0.7514,0.6441,0.8027,31.3,90
979,92569,11.09.51,3,NASI-1,TIDAK_LAYAK,1.0317,0.7959,0.6915,0.8505,31.3,90
980,92979,11.09.51,3,NASI-1,TIDAK_LAYAK,0.991,0.7535,0.6441,0.8067,31.3,90
981,93593,11.09.52,3,NASI-1,TIDAK_LAYAK,0.9887,0.754,0.6437,0.8044,31.2,90
982,94002,11.09.52,3,NASI-1,TIDAK_LAYAK,0.9941,0.7529,0.64,0.8067,31.2,90
983,94617,11.09.53,3,NASI-1,TIDAK_LAYAK,0.991,0.7529,0.6429,0.7993,31.2,90
984,95026,11.09.53,3,NASI-1,TIDAK_LAYAK,1.0525,0.7926,0.6893,0.8573,31.2,90
985,95641,11.09.54,3,NASI-1,TIDAK_LAYAK,0.9973,0.7498,0.6425,0.7937,31.3,90
986,96051,11.09.54,3,NASI-1,TIDAK_LAYAK,1.0424,0.7953,0.6871,0.8444,31.3,90
987,96665,11.09.55,3,NASI-1,TIDAK_LAYAK,1.0035,0.7555,0.645,0.8079,31.3,90
988,97075,11.09.55,3,NASI-1,TIDAK_LAYAK,1.0457,0.7987,0.6849,0.845,31.3,90
989,97484,11.09.56,3,NASI-1,TIDAK_LAYAK,1.0091,0.7524,0.6429,0.801,31.3,90
990,98098,11.09.56,3,NASI-1,TIDAK_LAYAK,1.0399,0.7948,0.6884,0.8611,31.3,90
991,98508,11.09.57,3,NASI-1,TIDAK_LAYAK,1.0146,0.754,0.6441,0.8033,31.3,89.9
992,99123,11.09.57,3,NASI-1,TIDAK_LAYAK,1.002,0.7608,0.6462,0.8084,31.3,89.9
993,99532,11.09.58,3,NASI-1,TIDAK_LAYAK,1.0618,0.7871,0.6835,0.8481,31.3,89.9
994,100147,11.09.58,3,NASI-1,TIDAK_LAYAK,1.0146,0.7529,0.645,0.8016,31.3,89.9
995,100556,11.09.59,3,NASI-1,TIDAK_LAYAK,1.0567,0.7871,0.6871,0.8579,31.3,89.9
996,100966,11.09.59,3,NASI-1,TIDAK_LAYAK,1.0115,0.7529,0.6429,0.8067,31.2,90
997,101580,11.10.00,3,NASI-1,TIDAK_LAYAK,1.0243,0.7555,0.6421,0.7999,31.2,90
998,101990,11.10.00,3,NASI-1,TIDAK_LAYAK,1.0235,0.7529,0.6387,0.8016,31.2,90
999,102605,11.10.01,3,NASI-1,TIDAK_LAYAK,1.0138,0.7468,0.6375,0.8154,31.2,90
1000,103014,11.10.01,3,NASI-1,TIDAK_LAYAK,1.0059,0.7452,0.6454,0.8119,31.2,90
1001,103629,11.10.02,3,NASI-1,TIDAK_LAYAK,1.0155,0.7535,0.6454,0.8022,31.3,89.9
1002,104038,11.10.02,3,NASI-1,TIDAK_LAYAK,1.0424,0.7909,0.6884,0.853,31.3,89.9
1003,104653,11.10.03,3,NASI-1,TIDAK_LAYAK,0.9941,0.7602,0.6421,0.8096,31.3,89.9
1004,105062,11.10.03,3,NASI-1,TIDAK_LAYAK,1.0483,0.7953,0.6875,0.8617,31.3,89.9
1005,105472,11.10.04,3,NASI-1,TIDAK_LAYAK,0.9934,0.7618,0.6425,0.8073,31.3,89.9
1006,106086,11.10.04,3,NASI-1,TIDAK_LAYAK,0.9996,0.7587,0.645,0.8056,31.3,89.9
1007,106496,11.10.05,3,NASI-1,TIDAK_LAYAK,0.991,0.7618,0.6487,0.8033,31.3,89.9
1008,107112,11.10.05,3,NASI-1,TIDAK_LAYAK,1.0004,0.7545,0.6437,0.8056,31.3,89.9
1009,107520,11.10.06,3,NASI-1,TIDAK_LAYAK,1.0091,0.7529,0.6412,0.8039,31.3,89.9
1010,108138,11.10.06,3,NASI-1,TIDAK_LAYAK,0.9988,0.7535,0.6433,0.8107,31.3,89
1011,108543,11.10.07,3,NASI-1,TIDAK_LAYAK,1.0399,0.7959,0.6915,0.8598,31.3,89
1012,109160,11.10.07,3,NASI-1,TIDAK_LAYAK,0.9973,0.7545,0.6462,0.8056,31.3,89
1013,109568,11.10.08,3,NASI-1,TIDAK_LAYAK,1.0407,0.8015,0.6906,0.8579,31.3,89
1014,109978,11.10.08,3,NASI-1,TIDAK_LAYAK,0.9988,0.7613,0.6433,0.8125,31.3,89
1015,110593,11.10.09,3,NASI-1,TIDAK_LAYAK,0.9996,0.7555,0.6412,0.8067,31.3,89
1016,111002,11.10.09,3,NASI-1,TIDAK_LAYAK,1.0004,0.7555,0.6429,0.8005,31.3,88.2
1017,111616,11.10.10,3,NASI-1,TIDAK_LAYAK,0.9973,0.7545,0.6396,0.8096,31.3,88.2
1018,112026,11.10.10,3,NASI-1,TIDAK_LAYAK,1.0533,0.7959,0.6849,0.8408,31.3,88.2
1019,112640,11.10.11,3,NASI-1,TIDAK_LAYAK,0.9965,0.7602,0.6404,0.8107,31.3,88.2
1020,113050,11.10.11,3,NASI-1,TIDAK_LAYAK,1.0558,0.797,0.6827,0.8481,31.3,88.2
1021,113665,11.10.12,3,NASI-1,TIDAK_LAYAK,0.9941,0.7618,0.6387,0.809,31.3,87.7
1022,114074,11.10.12,3,NASI-1,TIDAK_LAYAK,1.0308,0.7992,0.684,0.8432,31.3,87.7
1023,114483,11.10.13,3,NASI-1,TIDAK_LAYAK,0.998,0.7623,0.6387,0.805,31.3,87.7
1024,115098,11.10.13,3,NASI-1,TIDAK_LAYAK,1.0366,0.7987,0.6893,0.8573,31.3,87.7
1025,115507,11.10.14,3,NASI-1,TIDAK_LAYAK,0.9903,0.754,0.6367,0.7965,31.3,87.7
1026,116122,11.10.14,3,NASI-1,TIDAK_LAYAK,1.0067,0.7645,0.6471,0.8016,31.2,87.1
1027,116532,11.10.15,3,NASI-1,TIDAK_LAYAK,1.0407,0.8037,0.6805,0.8487,31.2,87.1
1028,117146,11.10.15,3,NASI-1,TIDAK_LAYAK,0.9895,0.7671,0.6441,0.8033,31.2,87.1
1029,117556,11.10.16,3,NASI-1,TIDAK_LAYAK,1.0407,0.8043,0.6866,0.8487,31.2,87.1
1030,118170,11.10.16,3,NASI-1,TIDAK_LAYAK,1.0059,0.754,0.6367,0.8027,31.2,86.4
1031,118582,11.10.17,3,NASI-1,TIDAK_LAYAK,1.0516,0.7981,0.6858,0.8457,31.2,86.4
1032,118992,11.10.17,3,NASI-1,TIDAK_LAYAK,0.9895,0.7529,0.6445,0.8005,31.2,86.4
1033,119604,11.10.18,3,NASI-1,TIDAK_LAYAK,0.9833,0.754,0.6367,0.7988,31.2,86.4
1034,120016,11.10.18,3,NASI-1,TIDAK_LAYAK,0.9957,0.7629,0.6412,0.8073,31.2,86.4
1035,120628,11.10.19,3,NASI-1,TIDAK_LAYAK,0.9849,0.7618,0.6367,0.7931,31.2,86.4
1036,121037,11.10.19,3,NASI-1,TIDAK_LAYAK,1.0276,0.797,0.6822,0.8493,31.2,85.4
1037,121657,11.10.20,3,NASI-1,TIDAK_LAYAK,0.9965,0.7692,0.6363,0.7954,31.2,85.4
1038,122062,11.10.20,3,NASI-1,TIDAK_LAYAK,1.0441,0.802,0.6783,0.8402,31.2,85.4
1039,122471,11.10.21,3,NASI-1,TIDAK_LAYAK,0.9926,0.7587,0.6367,0.8136,31.2,85.4
1040,123087,11.10.21,3,NASI-1,TIDAK_LAYAK,0.978,0.7618,0.6412,0.8113,31.2,85.4
1041,123495,11.10.22,3,NASI-1,TIDAK_LAYAK,0.978,0.7597,0.6367,0.8056,31.2,85.2
1042,124109,11.10.22,3,NASI-1,TIDAK_LAYAK,0.9903,0.7671,0.6387,0.8084,31.2,85.2
1043,124522,11.10.23,3,NASI-1,TIDAK_LAYAK,0.9918,0.766,0.645,0.809,31.2,85.2
1044,125134,11.10.23,3,NASI-1,TIDAK_LAYAK,0.9887,0.7687,0.6326,0.8159,31.2,85.2
1045,125543,11.10.24,3,NASI-1,TIDAK_LAYAK,1.0276,0.8043,0.6813,0.8579,31.2,85.2
1046,126159,11.10.24,3,NASI-1,TIDAK_LAYAK,0.9787,0.7608,0.6342,0.8033,31.2,85.3
1047,126568,11.10.25,3,NASI-1,TIDAK_LAYAK,1.0358,0.7931,0.6889,0.8487,31.2,85.3
1048,126977,11.10.25,3,NASI-1,TIDAK_LAYAK,0.9841,0.7676,0.6429,0.813,31.2,85.3
1049,127591,11.10.26,3,NASI-1,TIDAK_LAYAK,0.975,0.7618,0.6363,0.8022,31.2,85.3
1050,128001,11.10.26,3,NASI-1,TIDAK_LAYAK,1.0227,0.7618,0.6301,0.8159,31.2,85.3
1051,128618,11.10.27,3,NASI-1,TIDAK_LAYAK,1.0155,0.7645,0.6429,0.8142,31.2,85.3
1052,129027,11.10.27,3,NASI-1,TIDAK_LAYAK,1.0687,0.8015,0.6831,0.8611,31.2,85.3
1053,129639,11.10.28,3,NASI-1,TIDAK_LAYAK,1.0138,0.7529,0.6367,0.805,31.2,85.3
1054,130049,11.10.28,3,NASI-1,TIDAK_LAYAK,1.0575,0.7931,0.6778,0.8648,31.2,85.3
1055,130664,11.10.29,3,NASI-1,TIDAK_LAYAK,1.0115,0.7587,0.6367,0.8067,31.2,85.5
1056,131073,11.10.29,3,NASI-1,TIDAK_LAYAK,1.0652,0.7871,0.6831,0.8586,31.2,85.5
1057,131483,11.10.30,3,NASI-1,TIDAK_LAYAK,1.0138,0.7613,0.6375,0.8107,31.2,85.5
1058,132100,11.10.30,3,NASI-1,TIDAK_LAYAK,1.0609,0.8004,0.6849,0.8629,31.2,85.5
1059,132507,11.10.31,3,NASI-1,TIDAK_LAYAK,1.0146,0.7555,0.6371,0.8113,31.2,85.5
1060,133121,11.10.31,3,NASI-1,TIDAK_LAYAK,1.0131,0.7602,0.6375,0.8016,31.2,85.5
1061,133531,11.10.32,3,NASI-1,TIDAK_LAYAK,1.0652,0.8066,0.6787,0.8444,31.2,85.8
1062,134148,11.10.32,3,NASI-1,TIDAK_LAYAK,1.0059,0.7608,0.6412,0.809,31.2,85.8
1063,134555,11.10.33,3,NASI-1,TIDAK_LAYAK,1.067,0.7926,0.6752,0.8604,31.2,85.8
1064,135169,11.10.33,3,NASI-1,TIDAK_LAYAK,1.0195,0.766,0.6433,0.8159,31.2,85.8
1065,135579,11.10.34,3,NASI-1,TIDAK_LAYAK,1.0627,0.8049,0.6831,0.8604,31.2,85.8
1066,135989,11.10.34,3,NASI-1,TIDAK_LAYAK,1.0131,0.7671,0.6363,0.8113,31.1,85.5
1067,136603,11.10.35,3,NASI-1,TIDAK_LAYAK,1.0138,0.7618,0.6433,0.8102,31.1,85.5
1068,137013,11.10.35,3,NASI-1,TIDAK_LAYAK,1.0131,0.7587,0.6359,0.8136,31.1,85.5
1069,137627,11.10.36,3,NASI-1,TIDAK_LAYAK,1.0138,0.7613,0.6404,0.8159,31.1,85.5
1070,138036,11.10.36,3,NASI-1,TIDAK_LAYAK,1.0592,0.7953,0.6822,0.842,31.1,85.5
1071,138651,11.10.37,3,NASI-1,TIDAK_LAYAK,1.0163,0.7555,0.6367,0.8073,31.1,85.2
1072,139061,11.10.37,3,NASI-1,TIDAK_LAYAK,1.0661,0.8049,0.6774,0.8623,31.1,85.2
1073,139470,11.10.38,3,NASI-1,TIDAK_LAYAK,1.0083,0.7613,0.6367,0.8016,31.1,85.2
1074,140085,11.10.38,3,NASI-1,TIDAK_LAYAK,1.0027,0.7629,0.6396,0.8107,31.1,85.2
1075,140494,11.10.39,3,NASI-1,TIDAK_LAYAK,1.0138,0.7566,0.6392,0.809,31.1,85.2
1076,141109,11.10.39,3,NASI-1,TIDAK_LAYAK,1.0138,0.7629,0.6379,0.8102,31.1,85.2
1077,141518,11.10.40,3,NASI-1,TIDAK_LAYAK,1.0099,0.7613,0.6379,0.8027,31.1,85.2
1078,142141,11.10.40,3,NASI-1,TIDAK_LAYAK,1.0059,0.7639,0.6375,0.8096,31.1,85.2
1079,142546,11.10.41,3,NASI-1,TIDAK_LAYAK,1.0627,0.802,0.6862,0.8579,31.1,85.2
1080,143157,11.10.41,3,NASI-1,TIDAK_LAYAK,1.0211,0.754,0.6429,0.8096,31.1,85.5
1081,143568,11.10.42,3,NASI-1,TIDAK_LAYAK,1.0661,0.8054,0.6796,0.8579,31.1,85.5
1082,143976,11.10.42,3,NASI-1,TIDAK_LAYAK,1.0123,0.7529,0.6346,0.8056,31.1,85.5
1083,144591,11.10.43,3,NASI-1,TIDAK_LAYAK,1.0163,0.765,0.6367,0.8107,31.1,85.5
1084,145000,11.10.43,3,NASI-1,TIDAK_LAYAK,1.0138,0.7561,0.6367,0.8022,31.1,85.5
1085,145614,11.10.44,3,NASI-1,TIDAK_LAYAK,1.002,0.7602,0.6375,0.7943,31.1,85.5
1086,146024,11.10.44,3,NASI-1,TIDAK_LAYAK,1.002,0.7613,0.6392,0.8016,31.1,85.6
1087,146640,11.10.45,3,NASI-1,TIDAK_LAYAK,1.002,0.7671,0.6392,0.8005,31.1,85.6
1088,147048,11.10.45,3,NASI-1,TIDAK_LAYAK,1.0558,0.7942,0.6774,0.8487,31.1,85.6
1089,147663,11.10.46,3,NASI-1,TIDAK_LAYAK,1.0012,0.7535,0.6367,0.8044,31.1,85.6
1090,148072,11.10.46,3,NASI-1,TIDAK_LAYAK,1.0292,0.8009,0.6822,0.8573,31.1,85.6
1091,148482,11.10.47,3,NASI-1,TIDAK_LAYAK,0.9833,0.7613,0.6313,0.8096,31.1,85.5
1092,149096,11.10.47,3,NASI-1,TIDAK_LAYAK,1.0341,0.7987,0.6813,0.8481,31.1,85.5
1093,149506,11.10.48,3,NASI-1,TIDAK_LAYAK,0.9841,0.7587,0.6309,0.8073,31.1,85.5
1094,150120,11.10.48,3,NASI-1,TIDAK_LAYAK,0.9849,0.7561,0.6354,0.7915,31.1,85.5
1095,150530,11.10.49,3,NASI-1,TIDAK_LAYAK,1.0325,0.8032,0.6866,0.8567,31.1,85.5
1096,151144,11.10.49,3,NASI-1,TIDAK_LAYAK,0.9887,0.7535,0.6359,0.8096,31.1,85.3
1097,151554,11.10.50,3,NASI-1,TIDAK_LAYAK,1.0441,0.8032,0.6822,0.8586,31.1,85.3
1098,152169,11.10.50,3,NASI-1,TIDAK_LAYAK,1.0099,0.7645,0.6371,0.8079,31.1,85.3
1099,152578,11.10.51,3,NASI-1,TIDAK_LAYAK,1.0407,0.797,0.6835,0.8542,31.1,85.3
1100,152988,11.10.51,3,NASI-1,TIDAK_LAYAK,0.9988,0.754,0.6354,0.8005,31.1,85.3
1101,153602,11.10.52,3,NASI-1,TIDAK_LAYAK,1.0091,0.7545,0.6367,0.8056,31,85.1
1102,154012,11.10.52,3,NASI-1,TIDAK_LAYAK,1.0075,0.7608,0.6371,0.7988,31,85.1
1103,154626,11.10.53,3,NASI-1,TIDAK_LAYAK,1.0115,0.7613,0.6408,0.8056,31,85.1
1104,406,12.42.24,4,AYAM-1,TIDAK_LAYAK,1.2775,0.9709,0.8894,1.0737,30.8,90.2
1105,1016,12.42.24,4,AYAM-1,TIDAK_LAYAK,1.1095,0.8541,0.7777,0.8891,30.8,90.4
1106,1425,12.42.25,4,AYAM-1,TIDAK_LAYAK,1.1095,0.8541,0.7777,0.8891,30.8,90.4
1107,1834,12.42.25,4,AYAM-1,TIDAK_LAYAK,1.1095,0.8529,0.7792,0.8884,30.8,90.4
1108,2449,12.42.26,4,AYAM-1,TIDAK_LAYAK,1.1067,0.8498,0.7787,0.8989,30.8,90.4
1109,2859,12.42.26,4,AYAM-1,TIDAK_LAYAK,1.2466,0.9531,0.8694,1.0044,30.8,90.4
1110,3474,12.42.27,4,AYAM-1,TIDAK_LAYAK,1.1122,0.8559,0.7792,0.9002,30.8,90.4
1111,3884,12.42.27,4,AYAM-1,TIDAK_LAYAK,1.2542,0.9552,0.8654,1.0106,30.8,90.4
1112,4498,12.42.28,4,AYAM-1,TIDAK_LAYAK,1.1373,0.8517,0.7777,0.8756,30.8,90.4
1113,4917,12.42.28,4,AYAM-1,TIDAK_LAYAK,1.3502,0.9907,0.8964,1.0294,30.8,90.4
1114,5521,12.42.29,4,AYAM-1,TIDAK_LAYAK,1.1326,0.8517,0.7792,0.891,30.8,90.6
